   2.00000000000000       -15.4981655743261     
   2.10000000000000       -2.99371892402221     
   2.20000000000000        9.23990654986493     
   2.30000000000000        21.5220325962733     
   2.40000000000000       -20.9467519228395     
   2.50000000000000       -37.5639570001602     
   2.60000000000000       -22.4763439885574     
   2.80000000000000       -18.8257341103651     
   3.00000000000000       -15.1013824182320     
   3.20000000000000       -13.0351702034751     
   3.40000000000000       -8.33515449939516     
   3.60000000000000       -4.50913991106260     
   3.80000000000000       -3.23417433069500     
   4.00000000000000      -0.492877956782023     
